iters,fevals,fitness,time
0,100,432.0,0.00011129999999998086
1,200,451.0,0.0002404010000000012
2,300,472.0,0.0003429019999999783
3,400,493.0,0.0004455019999999865
4,500,514.0,0.0005468019999999574
5,600,530.0,0.0006498019999999771
6,700,551.0,0.000753901999999973
7,800,568.0,0.0008592009999999761
8,900,583.0,0.000966100999999997
9,1000,593.0,0.0010890000000000066
10,1100,604.0,0.0011995989999999956
11,1200,618.0,0.0013115979999999694
12,1300,633.0,0.0014234979999999675
13,1400,640.0,0.0015373979999999676
14,1500,648.0,0.0016499969999999586
15,1600,655.0,0.001764297999999942
16,1700,667.0,0.001932697999999955
17,1800,672.0,0.002048597999999957
18,1900,675.0,0.0021728979999999787
19,2000,684.0,0.0022934979999999494
20,2100,690.0,0.0024100979999999717
21,2200,696.0,0.002535797999999978
22,2300,699.0,0.0026559989999999645
23,2400,707.0,0.0027769989999999467
24,2500,715.0,0.00289809799999996
25,2600,723.0,0.003018297999999975
26,2700,728.0,0.003142297999999988
27,2800,734.0,0.0032630979999999643
28,2900,739.0,0.0033810979999999713
29,3000,743.0,0.0035023980000000177
30,3100,747.0,0.0036255980000000076
31,3200,749.0,0.0037470980000000043
32,3300,749.0,0.003870997999999959
33,3400,752.0,0.003992897999999967
34,3500,756.0,0.004117698999999975
35,3600,759.0,0.004242698999999961
36,3700,762.0,0.004363898999999949
37,3800,764.0,0.004489198999999944
38,3900,764.0,0.004610799999999915
39,4000,767.0,0.004734700999999897
40,4100,768.0,0.004859800999999886
41,4200,774.0,0.004982301999999883
42,4300,775.0,0.005107301999999869
43,4400,779.0,0.005233001999999876
44,4500,779.0,0.005361200999999871
45,4600,783.0,0.0054874019999998636
46,4700,783.0,0.00562310199999988
47,4800,784.0,0.0057570019999999
48,4900,784.0,0.005885602999999906
49,5000,785.0,0.006014602999999952
50,5100,787.0,0.006142401999999936
51,5200,787.0,0.008907001999999942
52,5300,788.0,0.009035101999999962
53,5400,789.0,0.009163301999999984
54,5500,792.0,0.009290001999999964
55,5600,793.0,0.009416301999999932
56,5700,793.0,0.009543101999999914
57,5800,793.0,0.009668600999999888
58,5900,793.0,0.009796000999999888
59,6000,793.0,0.009921801999999869
60,6100,793.0,0.010047202999999838
61,6200,795.0,0.010176002999999822
62,6300,796.0,0.01030130199999979
63,6400,797.0,0.010428002999999797
64,6500,797.0,0.010555401999999825
65,6600,797.0,0.010682601999999819
66,6700,797.0,0.010810201999999824
67,6800,797.0,0.010937402999999846
68,6900,797.0,0.011066802999999847
69,7000,797.0,0.011195001999999843
70,7100,797.0,0.01132160199999982
71,7200,797.0,0.011449701999999784
72,7300,797.0,0.011577901999999807
73,7400,797.0,0.011703601999999813
74,7500,797.0,0.011831401999999769
75,7600,797.0,0.011970901999999783
76,7700,797.0,0.012246000999999784
77,7800,797.0,0.012523400999999768
78,7900,797.0,0.012796100999999727
79,8000,797.0,0.01307580099999972
80,8100,797.0,0.01334539999999973
81,8200,797.0,0.013617299999999777
82,8300,797.0,0.01389379999999979
83,8400,797.0,0.0142126999999998
84,8500,797.0,0.01449119999999976
85,8600,797.0,0.014771199999999762
86,8700,797.0,0.01504209999999978
87,8800,797.0,0.015317999999999776
88,8900,798.0,0.015588499999999783
89,9000,799.0,0.015938600999999775
90,9100,799.0,0.016215899999999783
91,9200,800.0,0.016492299999999793
92,9300,800.0,0.016770098999999816
93,9400,800.0,0.01705979799999985
94,9500,800.0,0.017362097999999826
95,9600,800.0,0.017724097999999855
96,9700,800.0,0.018071997999999867
97,9800,800.0,0.018429796999999914
98,9900,800.0,0.018722995999999936
99,10000,800.0,0.01899669699999995
